id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,sentiment,annotator,annotation_id,updated_at,lead_time,botometerCapEng.score,botometerCapUni.score,botometerOverallRawEng.score,botometerOverallRawUni.score,botometerDisplayEng.score,botometerDisplayUni.score,tweetSentiment.score,tweetHate.score
31622,1541498855061164034,2022-10-08T11:36:59.865916Z,2022-06-29 06:46:32,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi We hope he is handed over to the UP police,en,[],[],1388245948749402114,1388245948749402114,papa_nasham,Papa Nasham,3,6,https://twitter.com/papa_nasham/status/1542006580052643840,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization of foreign speakers,2,197,2022-10-08T11:36:59.865940Z,22.493,0.5027122940873614,0.6945161422354588,0.11,0.19,0.6,1.0,1,0
31621,1541498855061164034,2022-10-08T11:36:35.441621Z,2022-06-29 07:13:57,200,,@larrouturou @free_thinker @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Basturd !!,en,[],[],136203838,136203838,omprakash2711,Om Prakash,3,7,https://twitter.com/omprakash2711/status/1542013478147428354,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'free_thinker', 'name': 'Pratik Sinha', 'id': '7431372'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Misogynistic/slut-shaming,2,196,2022-10-08T11:36:35.441644Z,7.066,0.7546218700467833,0.3469210182245441,0.26,0.05,1.3,0.2,1,0
31620,1541498855061164034,2022-10-08T11:36:26.457362Z,2022-06-29 07:23:31,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi कितना मिला ??,hi,[],[],1109358512612798464,1109358512612798464,an_unknown_wish,AKSinha,3,7,https://twitter.com/an_unknown_wish/status/1542015886822756352,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,alleged “ulterior motives” of the speaker,2,195,2022-10-08T11:36:26.457386Z,8.346,0.5778862084370772,0.5488888157824968,0.14,0.12,0.7,0.6,1,0
31619,1541498855061164034,2022-10-08T11:36:16.147493Z,2022-06-29 07:27:36,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi We have our own law in our country mind you own business.,en,[],[],755624910723117057,755624910723117057,itsflanker,Flanker,3,7,https://twitter.com/itsflanker/status/1542016916193042434,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization of foreign speakers,2,194,2022-10-08T11:36:16.147519Z,6.927,0.7470839770895665,0.5488888157824968,0.25,0.12,1.2,0.6,1,0
31618,1541498855061164034,2022-10-08T11:36:07.198401Z,2022-06-29 08:28:11,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi They have run amock. The arrests and vast army of social media recruits, are suppressing moderate voices and truth",en,[],[],1422742761443373070,1422742761443373070,Nnkk44656557,Nation needs a voice,3,8,https://twitter.com/Nnkk44656557/status/1542032163008352263,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Favour,2,193,2022-10-08T11:36:07.198426Z,12.977,0.7874002196908744,0.6945161422354588,0.34,0.19,1.7,1.0,0,0
31617,1541498855061164034,2022-10-08T11:35:51.898110Z,2022-06-29 08:46:08,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Not your country, not your business…",en,[],[],134782480,134782480,icekoolrahul,DARK-KNIGHT,3,8,https://twitter.com/icekoolrahul/status/1542036677505552384,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization of foreign speakers,2,192,2022-10-08T11:35:51.898137Z,8.138,0.5778862084370772,0.0,0.14,0.0,0.7,0.0,0,0
31616,1541498855061164034,2022-10-08T11:35:42.338836Z,2022-06-29 09:06:01,200,,@larrouturou @sakshijoshii @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Who the hell you are.  We have our judiciary.,en,[],[],3291688688,3291688688,DipayanDMR,Dipayan Bhattacharje,3,9,https://twitter.com/DipayanDMR/status/1542041683994738689,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'sakshijoshii', 'name': 'Sakshi Joshi', 'id': '105733665'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Questioning stature of the speaker (not widely followed),2,191,2022-10-08T11:35:42.338861Z,11.662,0.4197222421546159,0.2884638969541196,0.08,0.03,0.4,0.2,0,0
31615,1541498855061164034,2022-10-08T11:35:29.148468Z,2022-06-29 09:21:01,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi This is New India keh ke lega tum sab ki tension mat lo,in,[],[],2518443720,2518443720,Akk_anand,anand kumar,3,9,https://twitter.com/Akk_anand/status/1542045455558664193,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Appropriation of “decolonialize” narrative,2,190,2022-10-08T11:35:29.148492Z,13.792,0.7287106185584935,0.5222398722127631,0.23,0.11,1.2,0.6,0,0
31614,1541498855061164034,2022-10-08T11:35:11.933779Z,2022-06-29 09:38:10,200,,@larrouturou @free_thinker @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi This man must be booked by law as he issuppiryung a fraud news checker who has openly insulted hindus....Pierre Larrauturou must also be behind bars for supporting blasphemy,en,[],[],1467150352227045378,1467150352227045378,Annanyabanerje7,Annanya banerjee,3,9,https://twitter.com/Annanyabanerje7/status/1542049771640131584,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'free_thinker', 'name': 'Pratik Sinha', 'id': '7431372'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""Delegitimization of foreign speakers"", ""Delegitimization as speaker may not be considered an  “expert”""]}",2,189,2022-10-08T11:35:11.933807Z,22.153,0.7966668301280437,0.8006881983123656,0.61,0.37,3.0,1.8,0,1
31613,1541498855061164034,2022-10-08T11:34:47.519879Z,2022-06-29 09:49:14,200,,@larrouturou @free_thinker @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi  https://t.co/UwvbUXKAKH,qme,[],[],1021012136221278211,1021012136221278211,Evils_Paradise,Ayan Saha,3,9,https://twitter.com/Evils_Paradise/status/1542052557702385664,[],['https://pbs.twimg.com/media/FWZ4oOracAAl_QJ.jpg'],1,https://pbs.twimg.com/media/FWZ4oOracAAl_QJ.jpg,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'free_thinker', 'name': 'Pratik Sinha', 'id': '7431372'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}]",,,,,unrecoganisable,2,188,2022-10-08T11:34:47.519906Z,7.288,0.621687023966582,0.7089830786080018,0.16,0.2,0.8,1.0,1,0
31612,1541498855061164034,2022-10-08T11:34:38.950922Z,2022-06-29 09:52:16,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Look after ur country..don't mingle into the affairs of others..For same zubair one innocent Indian was gruesomely killed yesterday..shut up and stay away,en,[],[],1373322044616577024,1373322044616577024,Bdjena988,Bdjena,3,9,https://twitter.com/Bdjena988/status/1542053322533744640,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization of foreign speakers,2,187,2022-10-08T11:34:38.950945Z,8.736,0.8036706514015852,0.8193478253485871,0.76,0.8,3.8,4.0,0,1
31611,1541498855061164034,2022-10-08T11:34:27.467453Z,2022-06-29 10:04:20,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Who are you? Are you a pig?,en,[],[],1030187837612732417,1030187837612732417,santuriju,Santu Mandal भारतीय हिंदू🇮🇳,3,10,https://twitter.com/santuriju/status/1542056357146136577,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""Questioning stature of the speaker (not widely followed)"", ""Misogynistic/slut-shaming""]}",2,186,2022-10-08T11:34:27.467478Z,26.978,0.7952555385005927,0.3469210182245441,0.41,0.05,2.0,0.2,0,0
31610,1541498855061164034,2022-10-08T11:33:58.232743Z,2022-06-29 11:10:40,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi No point in standing somewhere. Go and stand next to him in jail.,en,[],[],37661820,37661820,thejendra,Author World Publishing,3,11,https://twitter.com/thejendra/status/1542073050505441280,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization of foreign speakers,2,185,2022-10-08T11:33:58.232775Z,10.156,0.7470839770895665,0.8006881983123656,0.25,0.37,1.2,1.8,0,0
31609,1541498855061164034,2022-10-08T11:33:42.383143Z,2022-06-29 11:14:26,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Who are you?,en,[],[],754770250361663488,754770250361663488,Prasenjit97m,Prasenjit Mandal,3,11,https://twitter.com/Prasenjit97m/status/1542073998477266944,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Questioning stature of the speaker (not widely followed),2,184,2022-10-08T11:33:42.383172Z,9.59,0.0,0.0,0.0,0.0,0.0,0.0,1,0
31608,1541498855061164034,2022-10-08T11:33:29.879128Z,2022-06-29 11:18:41,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi 😂 You mean Soros wants to free Zubair, a fraud, a hate monger, who himself don't consider journalist?",en,[],[],754770250361663488,754770250361663488,Prasenjit97m,Prasenjit Mandal,3,11,https://twitter.com/Prasenjit97m/status/1542075067399798784,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,alleged “ulterior motives” of the speaker,2,183,2022-10-08T11:33:29.879152Z,10.774,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31607,1541498855061164034,2022-10-08T11:33:17.211762Z,2022-06-29 11:39:51,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi #IStandWithZubair  https://t.co/qLbg37khHQ,qme,['istandwithzubair'],[],1082524978292146177,1082524978292146177,zab_khan92,Zabi Khan,3,11,https://twitter.com/zab_khan92/status/1542080396979867648,[],['https://pbs.twimg.com/media/FWaR8s-VEAIJMwm.jpg'],1,https://pbs.twimg.com/media/FWaR8s-VEAIJMwm.jpg,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Favour,2,182,2022-10-08T11:33:17.211788Z,17.671,0.7287106185584935,0.5982419966968565,0.23,0.14,1.2,0.7,1,0
31606,1541498855061164034,2022-10-08T11:32:57.444933Z,2022-06-29 12:30:37,200,,@larrouturou  https://t.co/eHyRdzYG8N,qme,[],[],98797649,98797649,Aishwaryarbagla,Aishwarya Raj Bagla,3,12,https://twitter.com/Aishwaryarbagla/status/1542093170120372224,[],['https://pbs.twimg.com/tweet_video_thumb/FWadkA6UAAANPa1.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FWadkA6UAAANPa1.jpg,False,0,0,0,,None,,,,,,,[],,,,,unrecoganisable,2,181,2022-10-08T11:32:57.444958Z,5.768,0.4479465575931997,0.2884638969541196,0.09,0.03,0.4,0.2,1,0
31605,1541498855061164034,2022-10-08T11:32:49.000540Z,2022-06-29 13:02:24,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi You leftist dog,will you dare to post your picture with a placard ""don't slit throats of Hindus"", I stand with ""Kanhayaa Lal"". Bloody conscience less paid dog",en,[],[],1426512395485253634,1426512395485253634,Sreedha24324771,Seeker,3,13,https://twitter.com/Sreedha24324771/status/1542101170864496642,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""Misogynistic/slut-shaming"", ""Whataboutism""]}",2,180,2022-10-08T11:32:49.000564Z,12.312,0.7668769621923945,0.7733457112766196,0.28,0.27,1.4,1.4,0,1
31585,1541498855061164034,2022-10-08T11:32:30.374062Z,2022-06-29 02:31:42,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Sit and stand all you want mate! We don’t give a rat’s Arse! The nation is above all these rascals. Law of the land will be upheld! You can take your lousy ass human rights elsewhere 😤,en,[],[],728162051974041600,728162051974041600,ashwinpshenoy,Ashwin Shenoy,3,2,https://twitter.com/ashwinpshenoy/status/1541972647822561280,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization of foreign speakers,2,179,2022-10-08T11:32:30.374085Z,22.871,0.7384783166429812,0.5742686032713971,0.24,0.13,1.2,0.6,0,1
31572,1541498855061164034,2022-10-08T11:32:00.025627Z,2022-06-29 04:05:53,0,,@larrouturou @free_thinker @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Pierre why don't u fu..in manage ur own country.  White p.g.  HeII with this liberalism when temples r attacked ppl r killed in terrorism then u plg keep shut.,en,[],[],1508458160486776832,1508458160486776832,jainarahari108,NARAHARI,3,4,https://twitter.com/jainarahari108/status/1541996350757552129,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'free_thinker', 'name': 'Pratik Sinha', 'id': '7431372'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""Delegitimization of foreign speakers"", ""Misogynistic/slut-shaming""]}",2,178,2022-10-08T11:32:00.025657Z,14.366,0.0,0.0,0.0,0.0,0.0,0.0,0,1
31559,1541498855061164034,2022-10-08T11:31:33.720237Z,2022-06-29 07:21:01,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi This is New India keh ke lega tum sab ki tension mat lo,in,[],[],2518443720,2518443720,Akk_anand,anand kumar,3,7,https://twitter.com/Akk_anand/status/1542045455558664193,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""Delegitimization of foreign speakers"", ""Appropriation of “decolonialize” narrative""]}",2,177,2022-10-08T11:31:33.720265Z,16.71,0.7287106185584935,0.5222398722127631,0.23,0.11,1.2,0.6,0,0
31558,1541498855061164034,2022-10-08T11:31:08.300978Z,2022-06-29 07:38:10,0,,@larrouturou @free_thinker @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi This man must be booked by law as he issuppiryung a fraud news checker who has openly insulted hindus....Pierre Larrauturou must also be behind bars for supporting blasphemy,en,[],[],1467150352227045378,1467150352227045378,Annanyabanerje7,Annanya banerjee,3,7,https://twitter.com/Annanyabanerje7/status/1542049771640131584,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'free_thinker', 'name': 'Pratik Sinha', 'id': '7431372'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""Delegitimization of foreign speakers"", ""Delegitimization as speaker may not be considered an  “expert”""]}",2,176,2022-10-08T11:31:14.931769Z,70.989,0.7966668301280437,0.8006881983123656,0.61,0.37,3.0,1.8,0,1
